"","Well_Label","Phenotype","Firing_rate_Hz","EB_Dur","EB_Dur_Std","Spikes_per_EB","Spikes_per_EB_Std","EB_ISI","EB_ISI_Std","IEBI","IEBI_Std","IEBI_CV","IEBI_CV_Std","EB_rate_Hz","EB_rate_Std","EB_prop","EB_prop_Std","NB_rate_Hz","NB_prop","NB_dur","NB_dur_Std","Firing_Rate_in_NB_Hz","Firing_Rate_in_NB_Std","INBI","INBI_Std","batch","cell_line_batch","machine","PT_all_path","DIV_range","Syndrome","Gene","Compound_short","Compound","Own_control","Color_general","Cell_line_general","Unique_ID","PT_all_path_Well_Label"
"11","B5","KdVS_CR_P_10um",7.2095625,0.437625,0.410396048551477,38.5909375,53.1515930428791,0.0212408119787747,0.0100472559936023,20.3504166666667,20.2800006968726,0.551583333333333,0.186360090505809,0.0977083333333333,0.0721184082936861,46.41325,35.8782032688372,0.12,0.742091261349835,0.916444444444444,0.0342698905283524,48.6123507123004,1.01712033955419,15.8904,2.14446503955703,"100-2016","KdVS_CR_P_10um100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","KdVS","KANSL1","P_10um","prednisone","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_B5_11","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_B5"
"12","B6","Mother_CNT",10.8279375,0.3745,0.204761975636754,46.526875,32.5230487969686,0.00986079280863461,0.0033533535002935,13.038375,7.42532730479494,0.848875,0.202473331577272,0.183333333333333,0.0753362831280888,77.1916875,19.4092365012769,0.183333333333333,0.867149154043077,0.656581818181817,0.311232358768792,76.0203379725303,8.63881679898125,10.276962962963,8.45618957625394,"100-2016","Mother_CNT100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","control","control","NT","NT","Mother_CNT","#555555","Mother_CNT","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_B6_12","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_B6"
"13","C1","KdVS_CR_P_10um",3.1571875,0.174875,0.245498370666691,11.878625,22.8146898170893,0.0242823063739139,0.00863100151484926,37.077375,36.308392441644,0.794857142857143,0.389007038741558,0.0514583333333333,0.0754145948150032,21.6190625,29.9878345566303,0.13,0.652664949474936,0.782974358974358,0.0503312643129701,20.2429401503804,0.817566664967083,14.8332105263158,2.31962017111952,"100-2016","KdVS_CR_P_10um100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","KdVS","KANSL1","P_10um","prednisone","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_C1_13","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_C1"
"14","C2","Mother_CNT",3.77775,0.1551875,0.104469592864782,12.04925,7.64575923851473,0.0141345967952924,0.00247852600226203,31.2223076923077,59.7144379252687,1.17541666666667,0.24444759926798,0.158333333333333,0.121971459928284,49.267625,34.157992040663,0.186666666666667,0.862675862068966,0.619678571428569,0.350908799710537,27.1218189819792,2.18135027189781,10.0344727272727,9.9944797279123,"100-2016","Mother_CNT100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","control","control","NT","NT","Mother_CNT","#555555","Mother_CNT","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_C2_14","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_C2"
"15","C3","KdVS_CR_NT",3.629625,0.2156875,0.207804625790669,10.4448125,17.1031980526791,0.0307434319554479,0.00774083803962034,51.5605454545455,60.8535598882492,0.826454545454545,0.410487360009139,0.0797916666666667,0.141784754704681,19.7936875,22.0697451388962,0.11,0.452331725246956,0.865515151515152,0.0632100274937297,17.2231661925792,1.43229278264638,17.515625,2.31954146956512,"100-2016","KdVS_CR_NT100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","KdVS","KANSL1","NT","NT","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_C3_15","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_C3"
"16","C4","KdVS_CR_P_10um",3.3744375,0.278875,0.319595968894061,19.7626875,31.2299999887261,0.0242475859116537,0.010470430715882,23.8512222222222,23.181106950369,0.538666666666667,0.232242330336224,0.064375,0.0682665662976693,32.6070625,36.2629677797589,0.116666666666667,0.762234305486901,0.832457142857139,0.0405552222336451,26.4648693906491,1.58160565800587,16.1155294117647,2.31425621581581,"100-2016","KdVS_CR_P_10um100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","KdVS","KANSL1","P_10um","prednisone","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_C4_16","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_C4"
"17","C5","KdVS_CR_PH_10um",8.5789375,0.4515,0.474233697663926,46.189875,60.595451006243,0.0146014890375288,0.0093221807656102,14.6578888888889,8.09396280329426,0.374666666666667,0.243518479791576,0.0879166666666667,0.0951713853665722,44.5163125,44.0615933691596,0.126666666666667,0.787021509296391,0.93857894736842,0.0573201684136591,56.7412920181187,2.58920866368379,14.8996216216216,0.940246875127052,"100-2016","KdVS_CR_PH_10um100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","KdVS","KANSL1","PH_10um","phloretin","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_C5_17","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_C5"
"18","C6","KdVS_CR_F_10um",2.30206666666667,0.074,0.113939206847963,2.6704,4.13542605854757,0.0322174042178339,0.00499126451059363,25.28075,19.8182626445912,0.8225,0.107782187767738,0.0368888888888889,0.0806960460732238,5.25433333333333,10.5630735899485,0.13,0.346966598500341,1.19564102564103,0.520789253627275,4.88215604359125,0.880109183124265,14.3106842105263,8.76008877255176,"100-2016","KdVS_CR_F_10um100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","KdVS","KANSL1","F_10um","fasudil","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_C6_18","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_C6"
"19","D1","KdVS_CR_PH_10um",7.003625,0.308,0.369884125999842,18.8655,29.3667447066689,0.0258427156892777,0.0101834558600593,48.4736666666667,105.943857843435,0.683375,0.25602786539192,0.0975,0.127142381545986,25.64925,31.8780383764957,0.15,0.590090903618084,0.990266666666667,0.052415473079825,27.4942098347835,1.10480801591069,12.2322272727273,1.11030456461983,"100-2016","KdVS_CR_PH_10um100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","KdVS","KANSL1","PH_10um","phloretin","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_D1_19","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_D1"
"20","D2","Mother_CNT",4.803625,0.3314375,0.277202686074047,25.80125,28.5748734438726,0.016277066100325,0.00469670462266693,16.332,7.5020358262582,0.557357142857143,0.214521509462287,0.118958333333333,0.0646095824792898,58.142125,30.0500490401707,0.123333333333333,0.698337601458397,0.58783783783784,0.0273551879230569,46.2694088924778,1.25620400406115,15.3406666666667,0.668122315576594,"100-2016","Mother_CNT100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","control","control","NT","NT","Mother_CNT","#555555","Mother_CNT","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_D2_20","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_D2"
"21","D3","KdVS_CR_NT",3.9268125,0.256375,0.278455951034749,12.676,17.9821665991615,0.0288363412130952,0.0109682199240628,20.4606666666667,32.763419472027,0.612666666666667,0.217219359174085,0.104583333333333,0.111713091510417,30.909,33.9080834256376,0.163333333333333,0.704089219330855,0.95351020408163,0.0546969386898477,17.7494665820726,0.822869769686286,11.2140416666667,0.916088956897942,"100-2016","KdVS_CR_NT100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","KdVS","KANSL1","NT","NT","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_D3_21","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_D3"
"22","D4","KdVS_CR_P_10um",10.828875,0.516875,0.430592750364735,47.2223125,58.8399283069116,0.0203170613678965,0.00968687618761976,11.2086,5.03278749515898,0.520333333333333,0.236383969321908,0.17625,0.069940450861191,63.6384375,27.5369722324218,0.163333333333333,0.783967655405668,0.907673469387757,0.0304777157356417,56.6816282128777,1.16474301604236,11.1400416666667,0.782045706841136,"100-2016","KdVS_CR_P_10um100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","KdVS","KANSL1","P_10um","prednisone","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_D4_22","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_D4"
"23","D5","KdVS_CR_PH_10um",8.87825,0.5764375,0.308899545429686,48.9335,37.0652976138058,0.0164334596532397,0.00665972626993979,14.5319375,8.4166270082399,0.5408125,0.222817479490875,0.147291666666667,0.0375789292812598,73.670125,22.1583069866961,0.123333333333333,0.784325694966191,0.842648648648654,0.0211295162381137,66.9632753115232,1.3612736424468,15.2427222222222,1.0321841643846,"100-2016","KdVS_CR_PH_10um100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","KdVS","KANSL1","PH_10um","phloretin","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_D5_23","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_D5"
"24","D6","KdVS_CR_F_10um",2.05928571428571,0.0531428571428571,0.0764308205481946,1.9405,2.72425466871216,0.0335284960881536,0.00620371307749422,104.4055,111.788921157987,0.978,0.140007142674936,0.00785714285714286,0.0196380558012558,0.827714285714286,1.78817123722153,0.06,0.0218021570219181,0.298999999999996,0.123384144276413,2.56544604547079,0.400994519505425,30.1210588235294,19.9098768845722,"100-2016","KdVS_CR_F_10um100-2016","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016","DIV30","KdVS","KANSL1","F_10um","fasudil","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_D6_24","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2016_D6"
"25","A1","KdVS_CR_NT",6.426,0.42625,0.217184253572859,34.9098125,26.4886837554423,0.0172828725189281,0.00771659043978047,21.885,18.0350294348051,0.609466666666667,0.244651316503032,0.108125,0.0510768302911662,60.14575,29.3397656534608,0.0966666666666667,0.662980738050457,0.699655172413787,0.0136702906805468,62.9811974090248,1.72992262261962,20.0730714285714,1.62825791770249,"100-2031","KdVS_CR_NT100-2031","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031","DIV30","KdVS","KANSL1","NT","NT","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_A1_25","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_A1"
"26","A2","KdVS_CR_PH_10um",5.4052,0.336133333333333,0.343198998222536,27.6574,44.0340352532642,0.0221649735379308,0.00858444757289542,23.4193333333333,19.0174644870222,0.705272727272727,0.156285054249657,0.0908888888888889,0.071185724744554,42.0086666666667,34.9914693617636,0.123333333333333,0.717212440348856,0.834324324324322,0.0630247103453352,37.6806622639516,1.4841153649575,15.1620555555556,3.822840454385,"100-2031","KdVS_CR_PH_10um100-2031","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031","DIV30","KdVS","KANSL1","PH_10um","phloretin","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_A2_26","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_A2"
"27","A4","KdVS_CR_NT",9.4171875,0.3639375,0.0669979788252352,35.649625,16.8573112046376,0.0140038991214717,0.00823328474301139,13.3768125,7.50370551322256,1.0558125,0.481310325223412,0.18,0.0782588298177557,70.5123125,17.5255780949588,0.0766666666666667,0.589478108891396,0.689130434782617,0.0203320265676556,105.077491120938,2.10202999013456,25.3483636363636,1.53967004954692,"100-2031","KdVS_CR_NT100-2031","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031","DIV30","KdVS","KANSL1","NT","NT","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_A4_27","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_A4"
"28","A5","KdVS_CR_P_10um",7.4556875,0.368875,0.218575349326802,34.1291875,27.6749235282744,0.0159071585195002,0.00780974841384864,29.0353846153846,50.7017608299397,0.804923076923077,0.27161567871365,0.107916666666667,0.074484649176612,54.592,33.673408351398,0.09,0.60694514343231,0.685407407407407,0.0183119533454928,73.3124447919127,1.45517432968368,21.4261538461538,2.96600946313134,"100-2031","KdVS_CR_P_10um100-2031","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031","DIV30","KdVS","KANSL1","P_10um","prednisone","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_A5_28","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_A5"
"29","A6","Mother_CNT",12.1700625,0.4943125,0.0889709456320807,78.0616875,33.2366770936742,0.00735186650574397,0.00247977525518105,14.0644375,1.75831858959064,0.095875,0.225343256684848,0.141041666666667,0.028224464040445,92.685,5.55239186897563,0.13,0.873153809765755,0.5403076923077,0.0074908851495664,147.813865222891,1.20056272524932,14.5221578947368,0.25731645532152,"100-2031","Mother_CNT100-2031","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031","DIV30","control","control","NT","NT","Mother_CNT","#555555","Mother_CNT","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_A6_29","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_A6"
"30","B1","KdVS_CR_NT",7.672625,0.3514375,0.142659954086632,29.0124375,14.0881444246276,0.0144532210903964,0.00610854848166306,22.3596666666667,23.9778882653721,1.172,0.614310647334532,0.152708333333333,0.108410869688729,56.06475,23.7515458710937,0.0633333333333333,0.461872927876515,0.641157894736839,0.0172474254371666,87.1906015431441,1.80465904032139,31.5812222222222,2.09463641532803,"100-2031","KdVS_CR_NT100-2031","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031","DIV30","KdVS","KANSL1","NT","NT","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_B1_30","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_B1"
"31","B2","KdVS_CR_PH_10um",11.412875,0.4663125,0.45369868396694,51.21225,75.0943725849902,0.0155804480099003,0.0074282443809978,32.7018,59.1967271467411,1.20414285714286,0.3603954787437,0.184583333333333,0.117674220720692,67.574125,34.3629639367251,0.0933333333333333,0.577375301248813,0.728642857142861,0.0989785664361554,96.1913393107518,6.1687084341309,20.5686666666667,5.72049637437441,"100-2031","KdVS_CR_PH_10um100-2031","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031","DIV30","KdVS","KANSL1","PH_10um","phloretin","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_B2_31","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_B2"
"32","B3","KdVS_CR_F_10um",2.731375,0.2131875,0.240226065405068,9.2358125,11.2760929357572,0.0278734442741309,0.00702455420384255,45.97225,32.7762187035051,1.246375,0.425886617204962,0.026875,0.0312094180941872,10.07275,10.6367864790077,0.03,0.186254980079681,1.03933333333333,0.161499226004334,16.3928103064951,1.82860753970467,63.58675,63.9497801263952,"100-2031","KdVS_CR_F_10um100-2031","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031","DIV30","KdVS","KANSL1","F_10um","fasudil","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_B3_32","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_B3"
"33","B4","KdVS_CR_F_10um",2.7959375,0.257125,0.299002090293697,10.9993125,14.2227278242431,0.0275296573008528,0.00529622846006727,38.6693,18.691004860033,0.8909,0.265168059916725,0.04,0.0427395211328656,17.936,17.9173012700016,0.0466666666666667,0.305791909240185,1.09400000000001,0.161605407373352,16.6015627779776,1.83707047462669,42.3384615384615,20.2802572494178,"100-2031","KdVS_CR_F_10um100-2031","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031","DIV30","KdVS","KANSL1","F_10um","fasudil","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_B4_33","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_B4"
"34","B5","KdVS_CR_P_10um",5.2560625,0.348375,0.133697107921849,25.477375,13.2584012001196,0.016477732707919,0.00597670944545653,21.4744666666667,19.2117980450506,0.914333333333333,0.431512897782188,0.124583333333333,0.0723353814354179,61.7056875,25.0242607742134,0.07,0.554550862581797,0.631047619047627,0.0148542121651602,65.9407872321624,1.90125339731864,27.0443,4.71735288282026,"100-2031","KdVS_CR_P_10um100-2031","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031","DIV30","KdVS","KANSL1","P_10um","prednisone","Mother_CNT","#DC143C","KdVS_CR","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_B5_34","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_B5"
"35","B6","Mother_CNT",10.12225,0.4186875,0.13539803974455,70.6001875,32.9095050934503,0.00762958015597251,0.00415673896016043,20.428125,12.5514355719442,0.1636875,0.248910082492989,0.114375,0.0332157648871291,82.63325,22.830499006081,0.12,0.852560483449386,0.504722222222228,0.0606802444251314,140.693473597475,4.04366335936963,16.3722285714286,0.344526878121146,"100-2031","Mother_CNT100-2031","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031","DIV30","control","control","NT","NT","Mother_CNT","#555555","Mother_CNT","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_B6_35","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/100-2031_B6"
