Channel_Label,Well_Label,Timestamp,Maximum_Amplitude,Minimum_Amplitude,Peak_to_peak_Amplitude
43,13,56.14424,9.41860465116279e-06,-7.55813953488372e-06,1.69767441860465e-05
43,13,58.06264,2.26744186046512e-06,-8.19767441860465e-06,1.04651162790698e-05
43,13,58.26208,2.96511627906977e-06,-9.24418604651163e-06,1.22093023255814e-05
43,13,61.77496,8.77906976744186e-06,-7.61627906976744e-06,1.63953488372093e-05
43,13,63.04152,3.8953488372093e-06,-8.25581395348837e-06,1.21511627906977e-05
43,13,63.44944,2.90697674418605e-06,-7.61627906976744e-06,1.05232558139535e-05
43,13,64.64968,8.72093023255814e-06,-5.69767441860465e-06,1.44186046511628e-05
43,13,65.02952,9.41860465116279e-06,-6.91860465116279e-06,1.63372093023256e-05
43,13,65.48232,8.95348837209302e-06,-6.56976744186047e-06,1.55232558139535e-05
43,13,66.642,9.82558139534884e-06,-6.56976744186047e-06,1.63953488372093e-05
43,13,71.04392,9.47674418604651e-06,-6.3953488372093e-06,1.58720930232558e-05
43,13,72.40488,7.84883720930233e-06,-6.97674418604651e-06,1.48255813953488e-05
43,13,73.42912,9.94186046511628e-06,-7.2093023255814e-06,1.71511627906977e-05
43,13,74.5196,1.12790697674419e-05,-6.97674418604651e-06,1.82558139534884e-05
43,13,76.00704,8.31395348837209e-06,-5.98837209302326e-06,1.43023255813954e-05
43,13,76.10272,9.24418604651163e-06,-4.76744186046512e-06,1.40116279069767e-05
43,13,76.35384,9.76744186046512e-06,-6.45348837209302e-06,1.62209302325581e-05
43,13,78.05768,1.06395348837209e-05,-5.52325581395349e-06,1.61627906976744e-05
43,13,78.26944,9.59302325581395e-06,-6.80232558139535e-06,1.63953488372093e-05
43,13,79.414,1.26744186046512e-05,-7.73255813953488e-06,2.0406976744186e-05
43,13,80.39832,1.00581395348837e-05,-5.17441860465116e-06,1.52325581395349e-05
43,13,81.17056,8.48837209302326e-06,-5.40697674418605e-06,1.38953488372093e-05
43,13,81.93568,2.44186046511628e-06,-8.72093023255814e-06,1.11627906976744e-05
43,13,82.06944,2.67441860465116e-06,-9.30232558139535e-06,1.19767441860465e-05
43,13,82.08656,8.48837209302326e-06,-7.09302325581395e-06,1.55813953488372e-05
43,13,82.19832,3.48837209302326e-06,-7.55813953488372e-06,1.1046511627907e-05
43,13,82.22376,1.18604651162791e-05,-4.53488372093023e-06,1.63953488372093e-05
43,13,82.91856,3.02325581395349e-06,-8.6046511627907e-06,1.16279069767442e-05
43,13,82.97528,9.01162790697674e-06,-4.65116279069768e-06,1.36627906976744e-05
43,13,84.0072,9.41860465116279e-06,-7.84883720930233e-06,1.72674418604651e-05
43,13,85.07432,9.36046511627907e-06,-6.33720930232558e-06,1.56976744186047e-05
43,13,85.65952,9.24418604651163e-06,-7.55813953488372e-06,1.68023255813954e-05
43,13,85.984,1e-05,-6.3953488372093e-06,1.63953488372093e-05
43,13,86.738,3.08139534883721e-06,-8.43023255813954e-06,1.15116279069767e-05
43,13,88.5992,6.91860465116279e-06,-8.8953488372093e-06,1.58139534883721e-05
43,13,89.65872,8.6046511627907e-06,-6.04651162790698e-06,1.46511627906977e-05
43,13,89.8604,7.61627906976744e-06,-6.86046511627907e-06,1.44767441860465e-05
43,13,92.00352,1.07558139534884e-05,-8.02325581395349e-06,1.87790697674419e-05
43,13,94.72544,9.12790697674419e-06,-7.44186046511628e-06,1.65697674418605e-05
43,13,94.97072,7.61627906976744e-06,-7.84883720930233e-06,1.54651162790698e-05
43,13,95.25144,9.01162790697674e-06,-5.63953488372093e-06,1.46511627906977e-05
43,13,97.71208,1.11627906976744e-05,-8.31395348837209e-06,1.94767441860465e-05
43,13,98.3276,9.41860465116279e-06,-8.13953488372093e-06,1.75581395348837e-05
43,13,98.56496,9.76744186046512e-06,-7.38372093023256e-06,1.71511627906977e-05
43,13,99.3192,4.36046511627907e-06,-9.65116279069767e-06,1.40116279069767e-05
43,13,99.38984,3.48837209302326e-06,-9.82558139534884e-06,1.33139534883721e-05
43,13,100.734,1.06395348837209e-05,-6.27906976744186e-06,1.69186046511628e-05
43,13,102.34896,9.18604651162791e-06,-8.25581395348837e-06,1.74418604651163e-05
43,13,102.59408,8.95348837209302e-06,-6.56976744186047e-06,1.55232558139535e-05
43,13,106.13176,9.12790697674419e-06,-5e-06,1.41279069767442e-05
43,13,106.47232,3.08139534883721e-06,-7.84883720930233e-06,1.09302325581395e-05
43,13,106.76296,5.11627906976744e-06,-8.19767441860465e-06,1.33139534883721e-05
43,13,108.10064,1.16860465116279e-05,-4.76744186046512e-06,1.6453488372093e-05
43,13,108.25776,7.84883720930233e-06,-8.72093023255814e-06,1.65697674418605e-05
43,13,109.26536,1.22674418604651e-05,-8.08139534883721e-06,2.03488372093023e-05
43,13,109.62968,1.11046511627907e-05,-6.04651162790698e-06,1.71511627906977e-05
43,13,110.42048,1.08139534883721e-05,-8.08139534883721e-06,1.88953488372093e-05
43,13,110.52136,9.88372093023256e-06,-8.37209302325581e-06,1.82558139534884e-05
43,13,112.40944,7.61627906976744e-06,-8.77906976744186e-06,1.63953488372093e-05
43,13,112.6164,8.48837209302326e-06,-6.16279069767442e-06,1.46511627906977e-05
43,13,113.32128,4.30232558139535e-06,-9.36046511627907e-06,1.36627906976744e-05
43,13,115.55624,9.01162790697674e-06,-7.73255813953488e-06,1.67441860465116e-05
43,13,115.71032,9.24418604651163e-06,-6.22093023255814e-06,1.54651162790698e-05
43,13,117.6652,1.16279069767442e-05,-6.27906976744186e-06,1.7906976744186e-05
43,13,119.06128,1.16860465116279e-05,-5.58139534883721e-06,1.72674418604651e-05
43,13,119.82416,7.67441860465116e-06,-6.51162790697674e-06,1.41860465116279e-05
43,13,120.24928,2.79069767441861e-06,-8.02325581395349e-06,1.08139534883721e-05
43,13,120.3244,1.03488372093023e-05,-6.22093023255814e-06,1.65697674418605e-05
43,13,121.13296,8.13953488372093e-06,-8.19767441860465e-06,1.63372093023256e-05
43,13,122.2948,7.90697674418605e-06,-5.46511627906977e-06,1.33720930232558e-05
43,13,123.32496,9.41860465116279e-06,-6.97674418604651e-06,1.63953488372093e-05
43,13,123.5356,1.18023255813954e-05,-6.1046511627907e-06,1.7906976744186e-05
43,13,124.40416,1.1046511627907e-05,-8.48837209302326e-06,1.95348837209302e-05
43,13,128.2964,7.84883720930233e-06,-6.74418604651163e-06,1.4593023255814e-05
43,13,128.88744,8.19767441860465e-06,-5.98837209302326e-06,1.41860465116279e-05
43,13,129.5604,9.12790697674419e-06,-6.04651162790698e-06,1.51744186046512e-05
43,13,132.04056,1.05232558139535e-05,-5.98837209302326e-06,1.65116279069767e-05
43,13,132.44336,8.66279069767442e-06,-5.63953488372093e-06,1.43023255813954e-05
43,13,132.58,9.76744186046512e-06,-7.73255813953488e-06,1.75e-05
43,13,133.74352,1.02325581395349e-05,-8.08139534883721e-06,1.83139534883721e-05
43,13,133.81528,3.54651162790698e-06,-9.01162790697674e-06,1.25581395348837e-05
43,13,135.7212,1.26162790697674e-05,-4.88372093023256e-06,1.75e-05
43,13,135.908,1.0406976744186e-05,-7.79069767441861e-06,1.81976744186047e-05
43,13,137.5804,3.31395348837209e-06,-7.55813953488372e-06,1.08720930232558e-05
43,13,138.1512,1.06976744186047e-05,-6.74418604651163e-06,1.74418604651163e-05
43,13,140.69408,9.01162790697674e-06,-6.45348837209302e-06,1.54651162790698e-05
43,13,141.92984,8.31395348837209e-06,-7.2093023255814e-06,1.55232558139535e-05
43,13,146.03296,1.97674418604651e-06,-7.79069767441861e-06,9.76744186046512e-06
43,13,146.66344,3.77906976744186e-06,-8.37209302325581e-06,1.21511627906977e-05
43,13,150.19912,9.30232558139535e-06,-6.68604651162791e-06,1.59883720930233e-05
43,13,150.3232,7.67441860465116e-06,-5.81395348837209e-06,1.34883720930233e-05
43,13,150.64352,3.02325581395349e-06,-8.37209302325581e-06,1.13953488372093e-05
43,13,152.52616,7.90697674418605e-06,-7.79069767441861e-06,1.56976744186047e-05
43,13,154.22688,1.03488372093023e-05,-7.90697674418605e-06,1.82558139534884e-05
43,13,154.27328,1.16279069767442e-05,-7.79069767441861e-06,1.94186046511628e-05
43,13,154.45064,8.43023255813954e-06,-7.2093023255814e-06,1.56395348837209e-05
43,13,154.7788,7.79069767441861e-06,-5.81395348837209e-06,1.36046511627907e-05
43,13,157.06632,8.48837209302326e-06,-4.12790697674419e-06,1.26162790697674e-05
43,13,158.14592,1.0406976744186e-05,-1.1046511627907e-05,2.1453488372093e-05
43,13,159.0508,1.06976744186047e-05,-6.62790697674419e-06,1.73255813953488e-05
43,13,159.1956,4.18604651162791e-06,-7.67441860465116e-06,1.18604651162791e-05
43,13,159.242,8.37209302325581e-06,-5.87209302325581e-06,1.42441860465116e-05
43,13,159.41504,1.01162790697674e-05,-8.19767441860465e-06,1.83139534883721e-05
43,13,163.73776,1.24418604651163e-05,-7.32558139534884e-06,1.97674418604651e-05
43,13,164.36288,3.08139534883721e-06,-8.6046511627907e-06,1.16860465116279e-05
43,13,164.9768,7.96511627906977e-06,-7.67441860465116e-06,1.56395348837209e-05
43,13,165.78968,1.06976744186047e-05,-6.3953488372093e-06,1.7093023255814e-05
43,13,167.26616,8.13953488372093e-06,-7.67441860465116e-06,1.58139534883721e-05
43,13,167.65048,8.6046511627907e-06,-7.03488372093023e-06,1.56395348837209e-05
43,13,171.2536,7.90697674418605e-06,-6.86046511627907e-06,1.47674418604651e-05
43,13,173.95472,7.79069767441861e-06,-1.08139534883721e-05,1.86046511627907e-05
43,13,174.19536,8.95348837209302e-06,-7.26744186046512e-06,1.62209302325581e-05
43,13,175.37976,4.30232558139535e-06,-7.38372093023256e-06,1.16860465116279e-05
43,13,175.63704,3.13953488372093e-06,-7.73255813953488e-06,1.08720930232558e-05
43,13,176.33704,4.06976744186047e-06,-8.77906976744186e-06,1.28488372093023e-05
43,13,176.90456,1.0406976744186e-05,-4.7093023255814e-06,1.51162790697674e-05
43,13,177.05936,2.15116279069767e-06,-8.02325581395349e-06,1.01744186046512e-05
43,13,177.146,2.96511627906977e-06,-9.59302325581395e-06,1.25581395348837e-05
43,13,177.26688,9.18604651162791e-06,-4.01162790697674e-06,1.31976744186047e-05
43,13,182.58696,1.01744186046512e-05,-7.38372093023256e-06,1.75581395348837e-05
43,13,183.5236,9.82558139534884e-06,-6.51162790697674e-06,1.63372093023256e-05
43,13,183.58568,1.01162790697674e-05,-8.37209302325581e-06,1.84883720930233e-05
43,13,184.34648,7.67441860465116e-06,-9.59302325581395e-06,1.72674418604651e-05
43,13,184.95488,2.96511627906977e-06,-7.84883720930233e-06,1.08139534883721e-05
43,13,187.70656,1.02325581395349e-05,-7.5e-06,1.77325581395349e-05
43,13,188.1468,7.73255813953488e-06,-5.98837209302326e-06,1.37209302325581e-05
43,13,188.96608,8.77906976744186e-06,-8.02325581395349e-06,1.68023255813954e-05
43,13,189.37952,7.84883720930233e-06,-7.84883720930233e-06,1.56976744186047e-05
43,13,191.03216,9.36046511627907e-06,-7.44186046511628e-06,1.68023255813954e-05
43,13,191.70888,8.77906976744186e-06,-7.32558139534884e-06,1.61046511627907e-05
43,13,191.92104,8.66279069767442e-06,-4.41860465116279e-06,1.30813953488372e-05
43,13,192.44992,8.8953488372093e-06,-7.2093023255814e-06,1.61046511627907e-05
43,13,193.4952,9.01162790697674e-06,-6.97674418604651e-06,1.59883720930233e-05
43,13,196.30808,7.61627906976744e-06,-6.80232558139535e-06,1.44186046511628e-05
43,13,197.00936,8.6046511627907e-06,-7.03488372093023e-06,1.56395348837209e-05
43,13,198.60176,8.25581395348837e-06,-6.74418604651163e-06,1.5e-05
43,13,198.67248,8.25581395348837e-06,-5.17441860465116e-06,1.34302325581395e-05
43,13,198.69504,3.19767441860465e-06,-7.73255813953488e-06,1.09302325581395e-05
43,13,198.74416,9.47674418604651e-06,-5.40697674418605e-06,1.48837209302326e-05
43,13,198.90536,9.36046511627907e-06,-7.79069767441861e-06,1.71511627906977e-05
43,13,200.534,8.8953488372093e-06,-5.63953488372093e-06,1.45348837209302e-05
43,13,202.17576,1.04651162790698e-05,-8.37209302325581e-06,1.88372093023256e-05
43,13,202.87896,8.02325581395349e-06,-8.72093023255814e-06,1.67441860465116e-05
43,13,203.50288,9.76744186046512e-06,-3.25581395348837e-06,1.30232558139535e-05
43,13,203.66224,1.06976744186047e-05,-5.69767441860465e-06,1.63953488372093e-05
43,13,204.53248,3.13953488372093e-06,-8.19767441860465e-06,1.13372093023256e-05
43,13,205.82944,4.47674418604651e-06,-7.90697674418605e-06,1.23837209302326e-05
43,13,205.98568,8.95348837209302e-06,-6.04651162790698e-06,1.5e-05
43,13,206.11808,9.30232558139535e-06,-5e-06,1.43023255813954e-05
43,13,206.3492,1.06395348837209e-05,-6.51162790697674e-06,1.71511627906977e-05
43,13,207.91152,2.55813953488372e-06,-9.76744186046512e-06,1.23255813953488e-05
43,13,208.09312,8.19767441860465e-06,-8.02325581395349e-06,1.62209302325581e-05
43,13,208.3004,8.72093023255814e-06,-5.46511627906977e-06,1.41860465116279e-05
43,13,209.21472,8.48837209302326e-06,-7.38372093023256e-06,1.58720930232558e-05
43,13,210.44216,8.43023255813954e-06,-7.90697674418605e-06,1.63372093023256e-05
43,13,212.10328,1.06976744186047e-05,-7.55813953488372e-06,1.82558139534884e-05
43,13,213.39016,8.43023255813954e-06,-9.18604651162791e-06,1.76162790697674e-05
43,13,217.9768,3.08139534883721e-06,-8.31395348837209e-06,1.13953488372093e-05
43,13,219.3136,8.66279069767442e-06,-8.54651162790698e-06,1.72093023255814e-05
43,13,219.60768,9.06976744186047e-06,-6.16279069767442e-06,1.52325581395349e-05
43,13,222.38904,1.03488372093023e-05,-6.68604651162791e-06,1.70348837209302e-05
43,13,222.44928,1.1453488372093e-05,-6.33720930232558e-06,1.77906976744186e-05
43,13,222.73408,9.06976744186047e-06,-5.81395348837209e-06,1.48837209302326e-05
43,13,225.74512,1.02325581395349e-05,-8.54651162790698e-06,1.87790697674419e-05
43,13,226.04552,7.79069767441861e-06,-6.45348837209302e-06,1.42441860465116e-05
43,13,226.43736,8.08139534883721e-06,-7.61627906976744e-06,1.56976744186047e-05
43,13,227.00144,9.82558139534884e-06,-6.62790697674419e-06,1.6453488372093e-05
43,13,227.50648,2.03488372093023e-06,-7.84883720930233e-06,9.88372093023256e-06
43,13,232.26816,3.25581395348837e-06,-8.83720930232558e-06,1.2093023255814e-05
43,13,232.33216,3.08139534883721e-06,-8.31395348837209e-06,1.13953488372093e-05
43,13,233.14592,2.38372093023256e-06,-8.66279069767442e-06,1.1046511627907e-05
43,13,239.63872,9.47674418604651e-06,-6.68604651162791e-06,1.61627906976744e-05
43,13,239.74664,8.08139534883721e-06,-8.13953488372093e-06,1.62209302325581e-05
43,13,241.68784,2.26744186046512e-06,-8.66279069767442e-06,1.09302325581395e-05
43,13,242.58872,9.88372093023256e-06,-7.61627906976744e-06,1.75e-05
43,13,246.68648,1.01162790697674e-05,-5.69767441860465e-06,1.58139534883721e-05
43,13,246.73768,2.2093023255814e-06,-7.55813953488372e-06,9.76744186046512e-06
43,13,247.12144,8.83720930232558e-06,-6.27906976744186e-06,1.51162790697674e-05
43,13,249.37448,2.67441860465116e-06,-7.73255813953488e-06,1.0406976744186e-05
43,13,250.50832,8.72093023255814e-06,-7.09302325581395e-06,1.58139534883721e-05
43,13,251.1844,9.30232558139535e-06,-5.69767441860465e-06,1.5e-05
43,13,251.60336,9.06976744186047e-06,-7.09302325581395e-06,1.61627906976744e-05
43,13,252.10456,2.5e-06,-7.55813953488372e-06,1.00581395348837e-05
43,13,252.39912,9.7093023255814e-06,-6.97674418604651e-06,1.66860465116279e-05
43,13,253.65968,3.48837209302326e-06,-7.84883720930233e-06,1.13372093023256e-05
43,13,254.14232,4.47674418604651e-06,-8.43023255813954e-06,1.2906976744186e-05
43,13,256.24672,1.06976744186047e-05,-5.69767441860465e-06,1.63953488372093e-05
43,13,258.90288,1.23837209302326e-05,-6.68604651162791e-06,1.90697674418605e-05
43,13,259.6708,9.53488372093023e-06,-5.05813953488372e-06,1.4593023255814e-05
43,13,260.6088,2.55813953488372e-06,-7.84883720930233e-06,1.0406976744186e-05
43,13,261.85568,8.95348837209302e-06,-6.3953488372093e-06,1.53488372093023e-05
43,13,263.89656,2.79069767441861e-06,-7.5e-06,1.02906976744186e-05
43,13,263.95256,2.73255813953488e-06,-9.18604651162791e-06,1.19186046511628e-05
43,13,264.23696,8.13953488372093e-06,-6.04651162790698e-06,1.41860465116279e-05
43,13,265.91712,6.04651162790698e-06,-7.61627906976744e-06,1.36627906976744e-05
43,13,266.10312,2.90697674418605e-06,-7.96511627906977e-06,1.08720930232558e-05
43,13,269.82568,2.44186046511628e-06,-1.01744186046512e-05,1.26162790697674e-05
43,13,269.94408,3.13953488372093e-06,-7.61627906976744e-06,1.07558139534884e-05
43,13,270.53808,1.01744186046512e-05,-7.03488372093023e-06,1.72093023255814e-05
43,13,271.2456,9.82558139534884e-06,-5.81395348837209e-06,1.56395348837209e-05
43,13,271.60912,1.97674418604651e-06,-7.67441860465116e-06,9.65116279069768e-06
43,13,274.1952,8.8953488372093e-06,-4.30232558139535e-06,1.31976744186047e-05
43,13,274.45432,8.25581395348837e-06,-5.40697674418605e-06,1.36627906976744e-05
43,13,274.8308,9.36046511627907e-06,-6.56976744186047e-06,1.59302325581395e-05
43,13,275.36064,9.41860465116279e-06,-7.15116279069767e-06,1.65697674418605e-05
43,13,276.5724,9.06976744186047e-06,-7.26744186046512e-06,1.63372093023256e-05
43,13,278.3788,9.76744186046512e-06,-7.79069767441861e-06,1.75581395348837e-05
43,13,281.04576,7.96511627906977e-06,-7.03488372093023e-06,1.5e-05
43,13,281.3204,3.13953488372093e-06,-7.84883720930233e-06,1.09883720930233e-05
43,13,281.36936,8.13953488372093e-06,-6.45348837209302e-06,1.4593023255814e-05
43,13,281.89976,9.30232558139535e-06,-7.26744186046512e-06,1.65697674418605e-05
43,13,282.50472,9.18604651162791e-06,-7.44186046511628e-06,1.66279069767442e-05
43,13,283.06904,1.11627906976744e-05,-6.1046511627907e-06,1.72674418604651e-05
43,13,283.46848,9.41860465116279e-06,-5.93023255813954e-06,1.53488372093023e-05
43,13,284.22144,1.08139534883721e-05,-6.62790697674419e-06,1.74418604651163e-05
43,13,285.00464,6.74418604651163e-06,-7.90697674418605e-06,1.46511627906977e-05
43,13,287.1852,9.53488372093023e-06,-7.2093023255814e-06,1.67441860465116e-05
43,13,288.36592,9.47674418604651e-06,-6.97674418604651e-06,1.6453488372093e-05
43,13,288.44624,9.53488372093023e-06,-5.93023255813954e-06,1.54651162790698e-05
43,13,290.20912,3.19767441860465e-06,-7.55813953488372e-06,1.07558139534884e-05
43,13,290.5908,3.77906976744186e-06,-7.73255813953488e-06,1.15116279069767e-05
43,13,292.61984,9.01162790697674e-06,-6.91860465116279e-06,1.59302325581395e-05
43,13,292.84704,8.77906976744186e-06,-5.75581395348837e-06,1.45348837209302e-05
43,13,293.62528,9.53488372093023e-06,-7.2093023255814e-06,1.67441860465116e-05
43,13,295.64896,9.76744186046512e-06,-8.6046511627907e-06,1.83720930232558e-05
43,13,297.31296,7.96511627906977e-06,-5.46511627906977e-06,1.34302325581395e-05
43,13,297.45256,7.03488372093023e-06,-9.30232558139535e-06,1.63372093023256e-05
43,13,298.25056,8.25581395348837e-06,-8.37209302325581e-06,1.66279069767442e-05
43,13,299.9224,9.18604651162791e-06,-7.61627906976744e-06,1.68023255813954e-05
44,13,2.93072,2.79069767441861e-06,-8.37209302325581e-06,1.11627906976744e-05
44,13,3.3336,5.34883720930233e-06,-1.02906976744186e-05,1.56395348837209e-05
44,13,5.38808,7.15116279069767e-06,-9.36046511627907e-06,1.65116279069767e-05
44,13,5.93744,7.09302325581395e-06,-1.1046511627907e-05,1.81395348837209e-05
44,13,8.94024,3.54651162790698e-06,-8.19767441860465e-06,1.17441860465116e-05
44,13,15.0308,7.67441860465116e-06,-8.8953488372093e-06,1.65697674418605e-05
44,13,15.91624,7.26744186046512e-06,-1.08720930232558e-05,1.81395348837209e-05
44,13,17.34776,8.19767441860465e-06,-1.2093023255814e-05,2.02906976744186e-05
44,13,17.648,5.81395348837209e-06,-8.54651162790698e-06,1.43604651162791e-05
44,13,19.46944,5e-06,-1e-05,1.5e-05
44,13,20.02168,7.09302325581395e-06,-9.24418604651163e-06,1.63372093023256e-05
44,13,20.39152,5.46511627906977e-06,-9.41860465116279e-06,1.48837209302326e-05
44,13,21.07328,9.01162790697674e-06,-9.59302325581395e-06,1.86046511627907e-05
44,13,21.34704,5.05813953488372e-06,-8.83720930232558e-06,1.38953488372093e-05
44,13,21.86784,4.12790697674419e-06,-8.13953488372093e-06,1.22674418604651e-05
44,13,23.45344,5.81395348837209e-06,-1.19767441860465e-05,1.77906976744186e-05
44,13,24.81024,7.26744186046512e-06,-8.02325581395349e-06,1.52906976744186e-05
44,13,25.5968,7.61627906976744e-06,-1.18023255813954e-05,1.94186046511628e-05
44,13,25.90176,7.84883720930233e-06,-9.53488372093023e-06,1.73837209302326e-05
44,13,27.2192,1.03488372093023e-05,-1.25e-05,2.28488372093023e-05
44,13,27.42992,7.26744186046512e-06,-9.88372093023256e-06,1.71511627906977e-05
44,13,27.998,6.16279069767442e-06,-8.02325581395349e-06,1.41860465116279e-05
44,13,28.65312,6.27906976744186e-06,-1.01162790697674e-05,1.63953488372093e-05
44,13,29.43264,7.09302325581395e-06,-1.13372093023256e-05,1.84302325581395e-05
44,13,30.39144,5.69767441860465e-06,-1.36627906976744e-05,1.93604651162791e-05
44,13,30.70464,6.97674418604651e-06,-9.82558139534884e-06,1.68023255813954e-05
44,13,31.06136,6.04651162790698e-06,-9.47674418604651e-06,1.55232558139535e-05
44,13,32.0776,8.83720930232558e-06,-1.47093023255814e-05,2.3546511627907e-05
44,13,32.76608,7.32558139534884e-06,-7.79069767441861e-06,1.51162790697674e-05
44,13,33.93672,6.1046511627907e-06,-7.90697674418605e-06,1.40116279069767e-05
44,13,34.3352,5.69767441860465e-06,-1.33720930232558e-05,1.90697674418605e-05
44,13,34.85888,4.65116279069768e-06,-7.73255813953488e-06,1.23837209302326e-05
44,13,36.30632,7.38372093023256e-06,-9.53488372093023e-06,1.69186046511628e-05
44,13,37.2684,9.06976744186047e-06,-7.26744186046512e-06,1.63372093023256e-05
44,13,37.9792,6.56976744186047e-06,-1.38372093023256e-05,2.0406976744186e-05
44,13,38.4032,7.09302325581395e-06,-1.20348837209302e-05,1.91279069767442e-05
44,13,38.98472,7.09302325581395e-06,-8.13953488372093e-06,1.52325581395349e-05
44,13,39.14776,7.26744186046512e-06,-1.01162790697674e-05,1.73837209302326e-05
44,13,41.32728,9.41860465116279e-06,-1.16860465116279e-05,2.11046511627907e-05
44,13,42.03568,8.13953488372093e-06,-8.66279069767442e-06,1.68023255813954e-05
44,13,42.28408,5.63953488372093e-06,-8.95348837209302e-06,1.4593023255814e-05
44,13,42.6044,8.08139534883721e-06,-9.47674418604651e-06,1.75581395348837e-05
44,13,43.3152,6.16279069767442e-06,-1.1046511627907e-05,1.72093023255814e-05
44,13,44.2976,8.25581395348837e-06,-1.26162790697674e-05,2.08720930232558e-05
44,13,45.00728,4.88372093023256e-06,-1.08720930232558e-05,1.57558139534884e-05
44,13,45.69984,5.75581395348837e-06,-1.18023255813954e-05,1.75581395348837e-05
44,13,46.31952,4.24418604651163e-06,-7.90697674418605e-06,1.21511627906977e-05
44,13,47.1828,5.23255813953488e-06,-9.24418604651163e-06,1.44767441860465e-05
44,13,48.76904,5.93023255813954e-06,-7.67441860465116e-06,1.36046511627907e-05
44,13,49.25328,5.69767441860465e-06,-7.90697674418605e-06,1.36046511627907e-05
44,13,49.85632,5.75581395348837e-06,-9.18604651162791e-06,1.49418604651163e-05
44,13,50.44688,7.26744186046512e-06,-9.59302325581395e-06,1.68604651162791e-05
44,13,51.55504,4.59302325581395e-06,-9.94186046511628e-06,1.45348837209302e-05
44,13,52.3092,5.75581395348837e-06,-9.36046511627907e-06,1.51162790697674e-05
44,13,54.6316,8.43023255813954e-06,-1.13372093023256e-05,1.97674418604651e-05
44,13,54.85152,6.68604651162791e-06,-8.95348837209302e-06,1.56395348837209e-05
44,13,55.77528,6.45348837209302e-06,-9.59302325581395e-06,1.6046511627907e-05
44,13,57.23344,7.84883720930233e-06,-7.38372093023256e-06,1.52325581395349e-05
44,13,58.07488,7.03488372093023e-06,-1.12209302325581e-05,1.82558139534884e-05
44,13,60.91736,5.69767441860465e-06,-1.06976744186047e-05,1.63953488372093e-05
44,13,62.78496,5.75581395348837e-06,-8.37209302325581e-06,1.41279069767442e-05
44,13,63.10896,4.82558139534884e-06,-1.16279069767442e-05,1.6453488372093e-05
44,13,63.75184,3.31395348837209e-06,-8.43023255813954e-06,1.17441860465116e-05
44,13,65.8252,6.74418604651163e-06,-9.47674418604651e-06,1.62209302325581e-05
44,13,66.34576,5.58139534883721e-06,-1.07558139534884e-05,1.63372093023256e-05
44,13,66.91736,7.79069767441861e-06,-1.07558139534884e-05,1.8546511627907e-05
44,13,67.25488,5.34883720930233e-06,-8.19767441860465e-06,1.3546511627907e-05
44,13,69.2992,7.09302325581395e-06,-1.33720930232558e-05,2.04651162790698e-05
44,13,69.64848,5.46511627906977e-06,-8.08139534883721e-06,1.3546511627907e-05
44,13,70.08912,6.62790697674419e-06,-7.84883720930233e-06,1.44767441860465e-05
44,13,70.3052,8.95348837209302e-06,-1.06976744186047e-05,1.96511627906977e-05
44,13,70.96224,5.63953488372093e-06,-8.25581395348837e-06,1.38953488372093e-05
44,13,71.44304,8.95348837209302e-06,-1.30232558139535e-05,2.19767441860465e-05
44,13,71.82208,9.88372093023256e-06,-9.01162790697674e-06,1.88953488372093e-05
44,13,73.57248,6.16279069767442e-06,-8.66279069767442e-06,1.48255813953488e-05
44,13,74.02576,6.97674418604651e-06,-8.25581395348837e-06,1.52325581395349e-05
44,13,76.0232,8.77906976744186e-06,-8.02325581395349e-06,1.68023255813954e-05
44,13,77.61064,8.08139534883721e-06,-1.2093023255814e-05,2.01744186046512e-05
44,13,78.27176,5.23255813953488e-06,-7.96511627906977e-06,1.31976744186047e-05
44,13,79.10288,8.66279069767442e-06,-1.28488372093023e-05,2.15116279069767e-05
44,13,79.91088,5.17441860465116e-06,-8.72093023255814e-06,1.38953488372093e-05
44,13,81.97008,5.40697674418605e-06,-9.01162790697674e-06,1.44186046511628e-05
44,13,82.03792,9.30232558139535e-06,-1.21511627906977e-05,2.1453488372093e-05
44,13,82.75072,9.01162790697674e-06,-1.15697674418605e-05,2.05813953488372e-05
44,13,82.77536,3.37209302325581e-06,-7.67441860465116e-06,1.1046511627907e-05
44,13,83.3332,5.46511627906977e-06,-9.59302325581395e-06,1.50581395348837e-05
44,13,83.69376,7.55813953488372e-06,-1.05813953488372e-05,1.81395348837209e-05
44,13,84.2908,6.51162790697674e-06,-9.53488372093023e-06,1.6046511627907e-05
44,13,85.12576,4.59302325581395e-06,-1.07558139534884e-05,1.53488372093023e-05
44,13,85.39248,8.31395348837209e-06,-9.59302325581395e-06,1.7906976744186e-05
44,13,85.75752,8.66279069767442e-06,-8.54651162790698e-06,1.72093023255814e-05
44,13,86.45456,6.56976744186047e-06,-8.83720930232558e-06,1.5406976744186e-05
44,13,88.57824,7.61627906976744e-06,-1.30232558139535e-05,2.06395348837209e-05
44,13,88.99088,6.68604651162791e-06,-8.66279069767442e-06,1.53488372093023e-05
44,13,90.46056,8.66279069767442e-06,-1.05813953488372e-05,1.92441860465116e-05
44,13,91.98416,7.61627906976744e-06,-1.34302325581395e-05,2.1046511627907e-05
44,13,92.20432,5.87209302325581e-06,-9.47674418604651e-06,1.53488372093023e-05
